,state,sex,education,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,<2_year_pct_students_loans_avg,<2_year_avg_student_loans_avg,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39
346,Maine,total,Bachelors_degree,53866,1760,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,59.5,5769.75,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1172047.7201391058,13004.279860894225,928726.2798608942
347,Maine,total,Graduate_or_professional_degree,69390,3263,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,59.5,5769.75,0.0,0.0,0.0,0.0,26.0,-1734750.0,69390.0,971460.0
360,Maryland,total,Total,61166,532,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,74.73913043478261,6235.727272727273,0.0,0.0,0.0,0.0,,,61166.0,
361,Maryland,total,Less_than_high_school_graduate,33805,1890,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,74.73913043478261,6235.727272727273,0.0,0.0,0.0,0.0,16.0,-507075.0,33805.0,811320.0
362,Maryland,total,High_school_graduate_includes_equivalency,40888,673,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,74.73913043478261,6235.727272727273,0.0,0.0,0.0,0.0,18.0,-695096.0,40888.0,899536.0
363,Maryland,total,Some_college_or_associates_degree,50548,879,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,74.73913043478261,6235.727272727273,5113.882352941177,10227.764705882353,110.99812353849737,13319.774824619684,20.0,-973731.7748246196,37228.225175380314,997640.2251753804
364,Maryland,total,Bachelors_degree,76711,1358,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,74.73913043478261,6235.727272727273,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1647227.8828090518,40414.11719094817,1344501.1171909482
365,Maryland,total,Graduate_or_professional_degree,99484,1941,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,74.73913043478261,6235.727272727273,0.0,0.0,0.0,0.0,26.0,-2487100.0,99484.0,1392776.0
378,Massachusetts,total,Total,62009,462,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,56.35294117647059,6773.935483870968,0.0,0.0,0.0,0.0,,,62009.0,
379,Massachusetts,total,Less_than_high_school_graduate,34472,2061,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,56.35294117647059,6773.935483870968,0.0,0.0,0.0,0.0,16.0,-517080.0,34472.0,827328.0
380,Massachusetts,total,High_school_graduate_includes_equivalency,42196,531,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,56.35294117647059,6773.935483870968,0.0,0.0,0.0,0.0,18.0,-717332.0,42196.0,928312.0
381,Massachusetts,total,Some_college_or_associates_degree,49021,1132,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,56.35294117647059,6773.935483870968,5426.9473684210525,10853.894736842105,117.79327971643156,14135.193565971787,20.0,-945534.1935659718,34885.806434028214,966284.8064340282
382,Massachusetts,total,Bachelors_degree,77137,1049,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,56.35294117647059,6773.935483870968,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1662001.7275227883,35012.27247721163,1346341.2724772117
383,Massachusetts,total,Graduate_or_professional_degree,95136,1232,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,56.35294117647059,6773.935483870968,0.0,0.0,0.0,0.0,26.0,-2378400.0,95136.0,1331904.0
396,Michigan,total,Total,47259,406,MI,53.0,7466.0204081632655,22.529411764705884,5538.172413793103,61.228070175438596,9026.907407407407,0.0,0.0,0.0,0.0,,,47259.0,
397,Michigan,total,Less_than_high_school_graduate,30404,670,MI,53.0,7466.0204081632655,22.529411764705884,5538.172413793103,61.228070175438596,9026.907407407407,0.0,0.0,0.0,0.0,16.0,-456060.0,30404.0,729696.0
398,Michigan,total,High_school_graduate_includes_equivalency,35865,453,MI,53.0,7466.0204081632655,22.529411764705884,5538.172413793103,61.228070175438596,9026.907407407407,0.0,0.0,0.0,0.0,18.0,-609705.0,35865.0,789030.0
399,Michigan,total,Some_college_or_associates_degree,41762,337,MI,53.0,7466.0204081632655,22.529411764705884,5538.172413793103,61.228070175438596,9026.907407407407,5538.172413793103,11076.344827586207,120.20744775447439,14424.893730536927,20.0,-807902.8937305369,27337.106269463075,820815.1062694631
400,Michigan,total,Bachelors_degree,63077,740,MI,53.0,7466.0204081632655,22.529411764705884,5538.172413793103,61.228070175438596,9026.907407407407,7466.0204081632655,29864.081632653062,324.1037624299767,38892.4514915972,22.0,-1363509.451491597,24184.548508402797,1096493.548508403
401,Michigan,total,Graduate_or_professional_degree,78984,1580,MI,53.0,7466.0204081632655,22.529411764705884,5538.172413793103,61.228070175438596,9026.907407407407,0.0,0.0,0.0,0.0,26.0,-1974600.0,78984.0,1105776.0
414,Minnesota,total,Total,54047,337,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,54.4,8854.75,0.0,0.0,0.0,0.0,,,54047.0,
415,Minnesota,total,Less_than_high_school_graduate,33274,1795,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,54.4,8854.75,0.0,0.0,0.0,0.0,16.0,-499110.0,33274.0,798576.0
416,Minnesota,total,High_school_graduate_includes_equivalency,39997,757,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,54.4,8854.75,0.0,0.0,0.0,0.0,18.0,-679949.0,39997.0,879934.0
417,Minnesota,total,Some_college_or_associates_degree,49014,708,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,54.4,8854.75,5576.290322580645,11152.58064516129,121.03480670734417,14524.176804881301,20.0,-945790.1768048813,34489.8231951187,965755.8231951187
418,Minnesota,total,Bachelors_degree,68504,1126,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,54.4,8854.75,8508.714285714286,34034.857142857145,369.3676366630937,44324.11639957125,22.0,-1482908.1163995713,24179.88360042875,1188747.8836004287
419,Minnesota,total,Graduate_or_professional_degree,82324,1259,MN,58.31111111111111,8508.714285714286,30.294117647058822,5576.290322580645,54.4,8854.75,0.0,0.0,0.0,0.0,26.0,-2058100.0,82324.0,1152536.0
432,Mississippi,total,Total,40342,446,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,62.8,5608.153846153846,0.0,0.0,0.0,0.0,,,40342.0,
433,Mississippi,total,Less_than_high_school_graduate,26775,1916,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,62.8,5608.153846153846,0.0,0.0,0.0,0.0,16.0,-401625.0,26775.0,642600.0
434,Mississippi,total,High_school_graduate_includes_equivalency,32789,1316,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,62.8,5608.153846153846,0.0,0.0,0.0,0.0,18.0,-557413.0,32789.0,721358.0
435,Mississippi,total,Some_college_or_associates_degree,37485,981,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,62.8,5608.153846153846,4131.7692307692305,8263.538461538461,89.6811072014039,10761.732864168469,20.0,-722976.7328641685,26723.26713583153,738938.2671358315
436,Mississippi,total,Bachelors_degree,50731,1381,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,62.8,5608.153846153846,6321.466666666666,25285.866666666665,274.41809943382987,32930.17193205959,22.0,-1098281.1719320596,17800.828067940412,880227.8280679404
437,Mississippi,total,Graduate_or_professional_degree,57266,2090,MS,53.25,6321.466666666666,17.1875,4131.7692307692305,62.8,5608.153846153846,0.0,0.0,0.0,0.0,26.0,-1431650.0,57266.0,801724.0
450,Missouri,total,Total,45456,476,MO,62.94915254237288,6799.964912280701,43.92,5390.0,56.6,6989.529411764706,0.0,0.0,0.0,0.0,,,45456.0,
451,Missouri,total,Less_than_high_school_graduate,28414,1565,MO,62.94915254237288,6799.964912280701,43.92,5390.0,56.6,6989.529411764706,0.0,0.0,0.0,0.0,16.0,-426210.0,28414.0,681936.0
452,Missouri,total,High_school_graduate_includes_equivalency,35612,519,MO,62.94915254237288,6799.964912280701,43.92,5390.0,56.6,6989.529411764706,0.0,0.0,0.0,0.0,18.0,-605404.0,35612.0,783464.0
453,Missouri,total,Some_college_or_associates_degree,41874,441,MO,62.94915254237288,6799.964912280701,43.92,5390.0,56.6,6989.529411764706,5390.0,10780.0,116.99132764139728,14038.959316967674,20.0,-809644.9593169676,27835.040683032326,823441.0406830324
454,Missouri,total,Bachelors_degree,57693,1123,MO,62.94915254237288,6799.964912280701,43.92,5390.0,56.6,6989.529411764706,6799.964912280701,27199.859649122805,295.1899528766741,35422.79434520089,22.0,-1246975.794345201,22270.20565479911,1003051.2056547991
455,Missouri,total,Graduate_or_professional_degree,70894,1418,MO,62.94915254237288,6799.964912280701,43.92,5390.0,56.6,6989.529411764706,0.0,0.0,0.0,0.0,26.0,-1772350.0,70894.0,992516.0
468,Montana,total,Total,43414,1266,MT,41.0,6190.272727272727,36.9,5424.142857142857,53.6,5766.8,0.0,0.0,0.0,0.0,,,43414.0,
469,Montana,total,Less_than_high_school_graduate,30133,4113,MT,41.0,6190.272727272727,36.9,5424.142857142857,53.6,5766.8,0.0,0.0,0.0,0.0,16.0,-451995.0,30133.0,723192.0
470,Montana,total,High_school_graduate_includes_equivalency,35674,923,MT,41.0,6190.272727272727,36.9,5424.142857142857,53.6,5766.8,0.0,0.0,0.0,0.0,18.0,-606458.0,35674.0,784828.0
471,Montana,total,Some_college_or_associates_degree,39948,1161,MT,41.0,6190.272727272727,36.9,5424.142857142857,53.6,5766.8,5424.142857142857,10848.285714285714,117.7324070823274,14127.888849879288,20.0,-773139.8888498793,25820.111150120712,784832.1111501207
472,Montana,total,Bachelors_degree,50894,1378,MT,41.0,6190.272727272727,36.9,5424.142857142857,53.6,5766.8,6190.272727272727,24761.090909090908,268.72290346047106,32246.748415256527,22.0,-1101020.7484152566,18647.251584743473,883845.2515847435
473,Montana,total,Graduate_or_professional_degree,68235,2421,MT,41.0,6190.272727272727,36.9,5424.142857142857,53.6,5766.8,0.0,0.0,0.0,0.0,26.0,-1705875.0,68235.0,955290.0
486,Nebraska,total,Total,49244,870,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,,,0.0,0.0,0.0,0.0,,,49244.0,
487,Nebraska,total,Less_than_high_school_graduate,33308,2022,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,,,0.0,0.0,0.0,0.0,16.0,-499620.0,33308.0,799392.0
488,Nebraska,total,High_school_graduate_includes_equivalency,38758,1570,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,,,0.0,0.0,0.0,0.0,18.0,-658886.0,38758.0,852676.0
489,Nebraska,total,Some_college_or_associates_degree,44111,1179,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,,,6015.066666666667,12030.133333333333,130.55855940349673,15667.027128419608,20.0,-853776.0271284196,28443.972871580394,866552.9728715804
490,Nebraska,total,Bachelors_degree,58817,1729,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,,,6964.0526315789475,27856.21052631579,302.3130846504592,36277.5701580551,22.0,-1271434.570158055,22539.429841944897,1022428.429841945
491,Nebraska,total,Graduate_or_professional_degree,74208,2651,NE,56.1,6964.0526315789475,49.411764705882355,6015.066666666667,,,0.0,0.0,0.0,0.0,26.0,-1855200.0,74208.0,1038912.0
504,Nevada,total,Total,44247,729,NV,37.36363636363637,6775.545454545455,83.5,7379.25,66.72727272727273,6532.545454545455,0.0,0.0,0.0,0.0,,,44247.0,
505,Nevada,total,Less_than_high_school_graduate,34591,1524,NV,37.36363636363637,6775.545454545455,83.5,7379.25,66.72727272727273,6532.545454545455,0.0,0.0,0.0,0.0,16.0,-518865.0,34591.0,830184.0
506,Nevada,total,High_school_graduate_includes_equivalency,37581,1246,NV,37.36363636363637,6775.545454545455,83.5,7379.25,66.72727272727273,6532.545454545455,0.0,0.0,0.0,0.0,18.0,-638877.0,37581.0,826782.0
507,Nevada,total,Some_college_or_associates_degree,43743,1130,NV,37.36363636363637,6775.545454545455,83.5,7379.25,66.72727272727273,6532.545454545455,7379.25,14758.5,160.16850732797417,19220.2208793569,20.0,-850337.2208793568,24522.7791206431,855639.7791206432
508,Nevada,total,Bachelors_degree,59999,2381,NV,37.36363636363637,6775.545454545455,83.5,7379.25,66.72727272727273,6532.545454545455,6775.545454545455,27102.18181818182,294.12989173354634,35295.58700802556,22.0,-1295274.5870080255,24703.412991974437,1044686.4129919744
509,Nevada,total,Graduate_or_professional_degree,75253,2169,NV,37.36363636363637,6775.545454545455,83.5,7379.25,66.72727272727273,6532.545454545455,0.0,0.0,0.0,0.0,26.0,-1881325.0,75253.0,1053542.0
522,New_Hampshire,total,Total,55756,1483,NH,69.35714285714286,7527.571428571428,44.57142857142857,5622.714285714285,77.33333333333333,6944.0,0.0,0.0,0.0,0.0,,,55756.0,
523,New_Hampshire,total,Less_than_high_school_graduate,38365,2874,NH,69.35714285714286,7527.571428571428,44.57142857142857,5622.714285714285,77.33333333333333,6944.0,0.0,0.0,0.0,0.0,16.0,-575475.0,38365.0,920760.0
524,New_Hampshire,total,High_school_graduate_includes_equivalency,42335,1476,NH,69.35714285714286,7527.571428571428,44.57142857142857,5622.714285714285,77.33333333333333,6944.0,0.0,0.0,0.0,0.0,18.0,-719695.0,42335.0,931370.0
525,New_Hampshire,total,Some_college_or_associates_degree,48955,2127,NH,69.35714285714286,7527.571428571428,44.57142857142857,5622.714285714285,77.33333333333333,6944.0,5622.714285714285,11245.42857142857,122.04245069275788,14645.094083130945,20.0,-944790.0940831309,34309.90591686906,964454.9059168691
526,New_Hampshire,total,Bachelors_degree,67982,2341,NH,69.35714285714286,7527.571428571428,44.57142857142857,5622.714285714285,77.33333333333333,6944.0,7527.571428571428,30110.285714285714,326.77572368980367,39213.08684277644,22.0,-1466835.0868427765,28768.913157223556,1184462.9131572235
527,New_Hampshire,total,Graduate_or_professional_degree,84072,2366,NH,69.35714285714286,7527.571428571428,44.57142857142857,5622.714285714285,77.33333333333333,6944.0,0.0,0.0,0.0,0.0,26.0,-2101800.0,84072.0,1177008.0
540,New_Jersey,total,Total,60145,574,NJ,32.45614035087719,7403.176470588235,37.75675675675676,6099.470588235294,62.744680851063826,6697.822222222222,0.0,0.0,0.0,0.0,,,60145.0,
541,New_Jersey,total,Less_than_high_school_graduate,31962,603,NJ,32.45614035087719,7403.176470588235,37.75675675675676,6099.470588235294,62.744680851063826,6697.822222222222,0.0,0.0,0.0,0.0,16.0,-479430.0,31962.0,767088.0
542,New_Jersey,total,High_school_graduate_includes_equivalency,40193,538,NJ,32.45614035087719,7403.176470588235,37.75675675675676,6099.470588235294,62.744680851063826,6697.822222222222,0.0,0.0,0.0,0.0,18.0,-683281.0,40193.0,884246.0
543,New_Jersey,total,Some_college_or_associates_degree,50489,568,NJ,32.45614035087719,7403.176470588235,37.75675675675676,6099.470588235294,62.744680851063826,6697.822222222222,6099.470588235294,12198.941176470587,132.390568094119,15886.86817129428,20.0,-975177.8681712942,34602.13182870572,993893.1318287058
544,New_Jersey,total,Bachelors_degree,76725,1057,NJ,32.45614035087719,7403.176470588235,37.75675675675676,6099.470588235294,62.744680851063826,6697.822222222222,7403.176470588235,29612.70588235294,321.3756749750172,38565.080997002064,22.0,-1649790.080997002,38159.919002997936,1342484.919002998
545,New_Jersey,total,Graduate_or_professional_degree,98247,1908,NJ,32.45614035087719,7403.176470588235,37.75675675675676,6099.470588235294,62.744680851063826,6697.822222222222,0.0,0.0,0.0,0.0,26.0,-2456175.0,98247.0,1375458.0
558,New_Mexico,total,Total,41866,573,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,0.0,0.0,0.0,0.0,,,41866.0,
559,New_Mexico,total,Less_than_high_school_graduate,26396,1303,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,0.0,0.0,0.0,0.0,16.0,-395940.0,26396.0,633504.0
560,New_Mexico,total,High_school_graduate_includes_equivalency,31961,744,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,0.0,0.0,0.0,0.0,18.0,-543337.0,31961.0,703142.0
561,New_Mexico,total,Some_college_or_associates_degree,39701,1458,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,4694.631578947368,9389.263157894737,101.8981783317777,12227.781399813324,20.0,-766546.7813998134,27473.218600186676,781792.2186001866
562,New_Mexico,total,Bachelors_degree,55322,1829,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,6000.7,24002.8,260.49345446298054,31259.214535557665,22.0,-1193021.2145355577,24062.785464442335,964536.7854644423
563,New_Mexico,total,Graduate_or_professional_degree,73105,2622,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,0.0,0.0,0.0,0.0,26.0,-1827625.0,73105.0,1023470.0
576,New_York,total,Total,53631,311,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,0.0,0.0,0.0,0.0,,,53631.0,
577,New_York,total,Less_than_high_school_graduate,29259,783,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,0.0,0.0,0.0,0.0,16.0,-438885.0,29259.0,702216.0
578,New_York,total,High_school_graduate_includes_equivalency,37377,416,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,0.0,0.0,0.0,0.0,18.0,-635409.0,37377.0,822294.0
579,New_York,total,Some_college_or_associates_degree,46298,626,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,5930.492307692308,11860.984615384616,128.7228513254206,15446.742159050473,20.0,-895108.7421590504,30851.257840949525,910513.2578409496
580,New_York,total,Bachelors_degree,71567,807,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22.0,-1543054.0651062822,31419.934893717684,1248058.9348937178
581,New_York,total,Graduate_or_professional_degree,87776,1143,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,0.0,0.0,0.0,0.0,26.0,-2194400.0,87776.0,1228864.0
594,North_Carolina,total,Total,46075,437,NC,62.79032258064516,7294.193548387097,11.276923076923078,6850.232558139535,65.32,7856.217391304348,0.0,0.0,0.0,0.0,,,46075.0,
595,North_Carolina,total,Less_than_high_school_graduate,30324,538,NC,62.79032258064516,7294.193548387097,11.276923076923078,6850.232558139535,65.32,7856.217391304348,0.0,0.0,0.0,0.0,16.0,-454860.0,30324.0,727776.0
596,North_Carolina,total,High_school_graduate_includes_equivalency,35269,606,NC,62.79032258064516,7294.193548387097,11.276923076923078,6850.232558139535,65.32,7856.217391304348,0.0,0.0,0.0,0.0,18.0,-599573.0,35269.0,775918.0
597,North_Carolina,total,Some_college_or_associates_degree,41354,353,NC,62.79032258064516,7294.193548387097,11.276923076923078,6850.232558139535,65.32,7856.217391304348,6850.232558139535,13700.46511627907,148.686048539716,17842.32582476592,20.0,-803568.325824766,23511.67417523408,809237.674175234
598,North_Carolina,total,Bachelors_degree,59713,990,NC,62.79032258064516,7294.193548387097,11.276923076923078,6850.232558139535,65.32,7856.217391304348,7294.193548387097,29176.774193548386,316.64467061191874,37997.36047343025,22.0,-1291970.3604734302,21715.63952656975,1036836.6395265698
599,North_Carolina,total,Graduate_or_professional_degree,76062,1365,NC,62.79032258064516,7294.193548387097,11.276923076923078,6850.232558139535,65.32,7856.217391304348,0.0,0.0,0.0,0.0,26.0,-1901550.0,76062.0,1064868.0
612,North_Dakota,total,Total,50304,904,ND,49.53333333333333,7827.727272727273,55.333333333333336,7183.375,47.0,8245.0,0.0,0.0,0.0,0.0,,,50304.0,
613,North_Dakota,total,Less_than_high_school_graduate,41762,2849,ND,49.53333333333333,7827.727272727273,55.333333333333336,7183.375,47.0,8245.0,0.0,0.0,0.0,0.0,16.0,-626430.0,41762.0,1002288.0
614,North_Dakota,total,High_school_graduate_includes_equivalency,39250,1816,ND,49.53333333333333,7827.727272727273,55.333333333333336,7183.375,47.0,8245.0,0.0,0.0,0.0,0.0,18.0,-667250.0,39250.0,863500.0
615,North_Dakota,total,Some_college_or_associates_degree,47258,1504,ND,49.53333333333333,7827.727272727273,55.333333333333336,7183.375,47.0,8245.0,7183.375,14366.75,155.9169903888724,18710.038846664687,20.0,-916612.0388466647,28547.961153335313,926449.9611533353
616,North_Dakota,total,Bachelors_degree,56830,2007,ND,49.53333333333333,7827.727272727273,55.333333333333336,7183.375,47.0,8245.0,7827.727272727273,31310.909090909092,339.80564231953156,40776.67707834379,22.0,-1234206.6770783437,16053.32292165621,982163.3229216562
617,North_Dakota,total,Graduate_or_professional_degree,71211,4930,ND,49.53333333333333,7827.727272727273,55.333333333333336,7183.375,47.0,8245.0,0.0,0.0,0.0,0.0,26.0,-1780275.0,71211.0,996954.0
630,Ohio,total,Total,47521,357,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,0.0,0.0,0.0,0.0,,,47521.0,
631,Ohio,total,Less_than_high_school_graduate,30152,910,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,0.0,0.0,0.0,0.0,16.0,-452280.0,30152.0,723648.0
632,Ohio,total,High_school_graduate_includes_equivalency,36919,427,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,0.0,0.0,0.0,0.0,18.0,-627623.0,36919.0,812218.0
633,Ohio,total,Some_college_or_associates_degree,42690,433,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,6037.69014084507,12075.38028169014,131.04960769292018,15725.95292315042,20.0,-826835.9529231504,26964.04707684958,838074.0470768496
634,Ohio,total,Bachelors_degree,62605,681,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,6575.704761904762,26302.819047619047,285.45470511061086,34254.5646132733,22.0,-1348959.5646132734,28350.4353867267,1092635.4353867266
635,Ohio,total,Graduate_or_professional_degree,77691,1125,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,0.0,0.0,0.0,0.0,26.0,-1942275.0,77691.0,1087674.0
648,Oklahoma,total,Total,42362,311,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,0.0,0.0,0.0,0.0,,,42362.0,
649,Oklahoma,total,Less_than_high_school_graduate,30354,983,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,0.0,0.0,0.0,0.0,16.0,-455310.0,30354.0,728496.0
650,Oklahoma,total,High_school_graduate_includes_equivalency,35332,406,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,0.0,0.0,0.0,0.0,18.0,-600644.0,35332.0,777304.0
651,Oklahoma,total,Some_college_or_associates_degree,40237,525,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,5578.1578947368425,11156.315789473685,121.07534283833112,14529.041140599735,20.0,-779032.0411405998,25707.958859400263,790210.9588594002
652,Oklahoma,total,Bachelors_degree,53732,1026,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,6596.37037037037,26385.48148148148,286.3518097380353,34362.21716856423,22.0,-1162734.2171685642,19369.78283143577,932813.7828314358
653,Oklahoma,total,Graduate_or_professional_degree,70191,1657,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,0.0,0.0,0.0,0.0,26.0,-1754775.0,70191.0,982674.0
666,Oregon,total,Total,48807,906,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,0.0,0.0,0.0,0.0,,,48807.0,
667,Oregon,total,Less_than_high_school_graduate,30994,1258,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,0.0,0.0,0.0,0.0,16.0,-464910.0,30994.0,743856.0
668,Oregon,total,High_school_graduate_includes_equivalency,37284,835,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,0.0,0.0,0.0,0.0,18.0,-633828.0,37284.0,820248.0
669,Oregon,total,Some_college_or_associates_degree,42769,887,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,5904.735294117647,11809.470588235294,128.16378876249348,15379.654651499219,20.0,-827990.6546514992,27389.34534850078,840000.3453485008
670,Oregon,total,Bachelors_degree,62676,1256,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,7239.791666666667,28959.166666666668,314.2830571170529,37713.96685404635,22.0,-1353909.9668540463,24962.033145953646,1090454.0331459537
671,Oregon,total,Graduate_or_professional_degree,81633,1759,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,0.0,0.0,0.0,0.0,26.0,-2040825.0,81633.0,1142862.0
684,Pennsylvania,total,Total,50871,266,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,0.0,0.0,0.0,0.0,,,50871.0,
685,Pennsylvania,total,Less_than_high_school_graduate,32177,897,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,0.0,0.0,0.0,0.0,16.0,-482655.0,32177.0,772248.0
686,Pennsylvania,total,High_school_graduate_includes_equivalency,38087,545,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,0.0,0.0,0.0,0.0,18.0,-647479.0,38087.0,837914.0
687,Pennsylvania,total,Some_college_or_associates_degree,44804,671,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,7227.708333333333,14455.416666666666,156.87925672012196,18825.510806414633,20.0,-870101.5108064146,25978.489193585367,877254.4891935854
688,Pennsylvania,total,Bachelors_degree,64722,790,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,8637.882882882883,34551.53153153153,374.97491149512746,44996.989379415296,22.0,-1404158.9893794153,19725.010620584704,1119999.0106205847
689,Pennsylvania,total,Graduate_or_professional_degree,80977,1013,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,0.0,0.0,0.0,0.0,26.0,-2024425.0,80977.0,1133678.0
702,Rhode_Island,total,Total,54012,1173,RI,59.416666666666664,9745.25,26.5,5741.5,82.16666666666667,7343.666666666667,0.0,0.0,0.0,0.0,,,54012.0,
703,Rhode_Island,total,Less_than_high_school_graduate,35287,2762,RI,59.416666666666664,9745.25,26.5,5741.5,82.16666666666667,7343.666666666667,0.0,0.0,0.0,0.0,16.0,-529305.0,35287.0,846888.0
704,Rhode_Island,total,High_school_graduate_includes_equivalency,41160,1296,RI,59.416666666666664,9745.25,26.5,5741.5,82.16666666666667,7343.666666666667,0.0,0.0,0.0,0.0,18.0,-699720.0,41160.0,905520.0
705,Rhode_Island,total,Some_college_or_associates_degree,48802,2513,RI,59.416666666666664,9745.25,26.5,5741.5,82.16666666666667,7343.666666666667,5741.5,11483.0,124.62072498201901,14954.486997842281,20.0,-942192.4869978423,33847.51300215772,961085.5130021577
