State,Education,Major,Age,Median Salary,Gross Salary,Profitability Age vs. HS no grad,Profitability Age vs. HS
Kansas,Bachelors_degree,Physical_and_Related_Sciences,39,63001,1100494.6668431195,,
Kansas,Bachelors_degree,Psychology,39,49307,854002.6668431197,,
Kansas,Bachelors_degree,Science_and_Engineering_Related_Fields,39,61241,1068814.6668431195,,
Kansas,Bachelors_degree,Social_Sciences,39,63670,1112536.6668431195,,
Kansas,Bachelors_degree,Visual_and_Performing_Arts,39,48100,832276.6668431197,,
Kentucky,Less_than_high_school_graduate,,16,27314,27314,,23.83961437
Kentucky,High_school_graduate_includes_equivalency,,18,35301,35301,23.83961437,
Kentucky,Some_college_or_associates_degree,,20,40667,26930.79799103408,28.21082918,34.71714536
Kentucky,Bachelors_degree,Combined_25_to_39_years,22,53559,17787.97910028012,28.60735458,30.69301243
Kentucky,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,57727,21955.97910028012,27.56479206,28.89151079
Kentucky,Bachelors_degree,Business,22,58864,23092.97910028012,27.32820985,28.51071684
Kentucky,Bachelors_degree,Communications,22,50596,14824.979100280121,29.57550987,32.57077613
Kentucky,Bachelors_degree,Computers_Mathematics_and_Statistics,22,66263,30491.97910028012,26.12606282,26.7158782
Kentucky,Bachelors_degree,Education,22,44486,8714.979100280121,32.62677736,40.26783026
Kentucky,Bachelors_degree,Engineering,22,91290,55518.97910028012,24.12077999,24.16088912
Kentucky,Bachelors_degree,Liberal_Arts_and_History,22,44737,8965.979100280121,32.45927917,39.75530107
Kentucky,Bachelors_degree,Literature_and_Languages,22,46271,10499.979100280121,31.53199456,37.13263636
Kentucky,Bachelors_degree,Multidisciplinary_Studies,22,36189,417.9791002801212,43.49634038,220.2961947
Kentucky,Bachelors_degree,Other,22,48028,12256.979100280121,30.6386512,34.90547819
Kentucky,Bachelors_degree,Physical_and_Related_Sciences,22,54381,18609.97910028012,28.37632619,30.27542038
Kentucky,Bachelors_degree,Psychology,22,45554,9782.979100280121,31.94599895,38.26080375
Kentucky,Bachelors_degree,Science_and_Engineering_Related_Fields,22,64320,28548.97910028012,26.39520675,27.0985913
Kentucky,Bachelors_degree,Social_Sciences,22,50630,14858.979100280121,29.56300484,32.54511194
Kentucky,Bachelors_degree,Visual_and_Performing_Arts,22,40920,5148.979100280121,35.6740424,52.49582148
Kentucky,Less_than_high_school_graduate,,39,27314,655536,,
Kentucky,High_school_graduate_includes_equivalency,,39,35301,776622,,
Kentucky,Some_college_or_associates_degree,,39,40667,799603.7979910341,,
Kentucky,Bachelors_degree,Combined_25_to_39_years,39,53559,928290.9791002801,,
Kentucky,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,57727,1003314.9791002801,,
Kentucky,Bachelors_degree,Business,39,58864,1023780.9791002801,,
Kentucky,Bachelors_degree,Communications,39,50596,874956.9791002801,,
Kentucky,Bachelors_degree,Computers_Mathematics_and_Statistics,39,66263,1156962.9791002802,,
Kentucky,Bachelors_degree,Education,39,44486,764976.9791002801,,
Kentucky,Bachelors_degree,Engineering,39,91290,1607448.9791002802,,
Kentucky,Bachelors_degree,Liberal_Arts_and_History,39,44737,769494.9791002801,,
Kentucky,Bachelors_degree,Literature_and_Languages,39,46271,797106.9791002801,,
Kentucky,Bachelors_degree,Multidisciplinary_Studies,39,36189,615630.9791002801,,
Kentucky,Bachelors_degree,Other,39,48028,828732.9791002801,,
Kentucky,Bachelors_degree,Physical_and_Related_Sciences,39,54381,943086.9791002801,,
Kentucky,Bachelors_degree,Psychology,39,45554,784200.9791002801,,
Kentucky,Bachelors_degree,Science_and_Engineering_Related_Fields,39,64320,1121988.9791002802,,
Kentucky,Bachelors_degree,Social_Sciences,39,50630,875568.9791002801,,
Kentucky,Bachelors_degree,Visual_and_Performing_Arts,39,40920,700788.9791002801,,
Louisiana,Less_than_high_school_graduate,,16,25977,25977,,23.84415755
Louisiana,High_school_graduate_includes_equivalency,,18,33568,33568,23.84415755,
Louisiana,Some_college_or_associates_degree,,20,40916,23975.867986691464,27.08943919,30.44204301
Louisiana,Bachelors_degree,Combined_25_to_39_years,22,54348,22626.80412587998,27.61179359,28.988123
Louisiana,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,64475,32753.80412587998,25.87254392,26.37073142
Louisiana,Bachelors_degree,Business,22,58232,26510.80412587998,26.81563156,27.73018147
Louisiana,Bachelors_degree,Communications,22,48154,16432.80412587998,29.45845677,32.3803096
Louisiana,Bachelors_degree,Computers_Mathematics_and_Statistics,22,54804,23082.80412587998,27.50720491,28.81659427
Louisiana,Bachelors_degree,Education,22,47117,15395.804125879979,29.87337729,33.25132452
Louisiana,Bachelors_degree,Engineering,22,88923,57201.80412587998,23.98006539,23.99870284
Louisiana,Bachelors_degree,Liberal_Arts_and_History,22,50140,18418.80412587998,28.76324115,31.01648539
Louisiana,Bachelors_degree,Literature_and_Languages,22,46222,14500.804125879979,30.26565551,34.11784383
Louisiana,Bachelors_degree,Multidisciplinary_Studies,22,42809,11087.804125879979,32.14443892,38.96268757
Louisiana,Bachelors_degree,Other,22,51933,20211.80412587998,28.22696856,30.03856226
Louisiana,Bachelors_degree,Physical_and_Related_Sciences,22,55883,24161.80412587998,27.2724268,28.4386375
Louisiana,Bachelors_degree,Psychology,22,46021,14299.804125879979,30.35857094,34.32957487
Louisiana,Bachelors_degree,Science_and_Engineering_Related_Fields,22,60657,28935.80412587998,26.40897335,27.12769744
Louisiana,Bachelors_degree,Social_Sciences,22,65249,33527.80412587998,25.77651242,26.23951882
Louisiana,Bachelors_degree,Visual_and_Performing_Arts,22,36338,4616.8041258799785,39.10473853,80.92534147
Louisiana,Less_than_high_school_graduate,,39,25977,623448,,
Louisiana,High_school_graduate_includes_equivalency,,39,33568,738496,,
Louisiana,Some_college_or_associates_degree,,39,40916,801379.8679866914,,
Louisiana,Bachelors_degree,Combined_25_to_39_years,39,54348,946542.8041,,
Louisiana,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,64475,1128828.804,,
Louisiana,Bachelors_degree,Business,39,58232,1016454.804,,
Louisiana,Bachelors_degree,Communications,39,48154,835050.8041,,
Louisiana,Bachelors_degree,Computers_Mathematics_and_Statistics,39,54804,954750.8041,,
Louisiana,Bachelors_degree,Education,39,47117,816384.8041,,
Louisiana,Bachelors_degree,Engineering,39,88923,1568892.804,,
Louisiana,Bachelors_degree,Liberal_Arts_and_History,39,50140,870798.8041,,
Louisiana,Bachelors_degree,Literature_and_Languages,39,46222,800274.8041,,
Louisiana,Bachelors_degree,Multidisciplinary_Studies,39,42809,738840.8041,,
Louisiana,Bachelors_degree,Other,39,51933,903072.8041,,
Louisiana,Bachelors_degree,Physical_and_Related_Sciences,39,55883,974172.8041,,
Louisiana,Bachelors_degree,Psychology,39,46021,796656.8041,,
Louisiana,Bachelors_degree,Science_and_Engineering_Related_Fields,39,60657,1060104.804,,
Louisiana,Bachelors_degree,Social_Sciences,39,65249,1142760.804,,
Louisiana,Bachelors_degree,Visual_and_Performing_Arts,39,36338,622362.8041,,
Maine,Less_than_high_school_graduate,,16,31011,31011,,28.56263982
Maine,High_school_graduate_includes_equivalency,,18,36375,36375,28.56263982,
Maine,Some_college_or_associates_degree,,20,43898,28536.177705546055,29.8175543,30.71232518
Maine,Bachelors_degree,Combined_25_to_39_years,22,56454,15592.279860894225,29.91906301,30.28142438
Maine,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,51597,10735.279860894225,32.02340038,33.24291947
Maine,Bachelors_degree,Business,22,67591,26729.279860894225,27.20360088,26.97007048
Maine,Bachelors_degree,Communications,22,58400,17538.279860894225,29.28535982,29.46137208
Maine,Bachelors_degree,Computers_Mathematics_and_Statistics,22,64153,23291.279860894225,27.84713415,27.70896825
Maine,Bachelors_degree,Education,22,47760,6898.279860894225,34.54873247,37.36905754
Maine,Bachelors_degree,Engineering,22,93338,52476.279860894225,24.64092159,24.27162755
Maine,Bachelors_degree,Liberal_Arts_and_History,22,53243,12381.279860894225,31.20725621,32.04824046
Maine,Bachelors_degree,Literature_and_Languages,22,46879,6017.279860894225,35.30096547,38.7419764
Maine,Bachelors_degree,Multidisciplinary_Studies,22,43917,3055.279860894225,38.58311794,45.70985417
Maine,Bachelors_degree,Other,22,62869,22007.279860894225,28.12310001,28.03411037
Maine,Bachelors_degree,Physical_and_Related_Sciences,22,87790,46928.279860894225,24.99668399,24.62465662
Maine,Bachelors_degree,Psychology,22,50610,9748.279860894225,32.57853565,34.09179629
Maine,Bachelors_degree,Science_and_Engineering_Related_Fields,22,62387,21525.279860894225,28.2325255,28.1644518
Maine,Bachelors_degree,Social_Sciences,22,56799,15937.279860894225,29.79974097,30.12464356
Maine,Bachelors_degree,Visual_and_Performing_Arts,22,38954,-1907.720139,49.56952287,93.26123309
Maine,Less_than_high_school_graduate,,39,31011,744264,,
Maine,High_school_graduate_includes_equivalency,,39,36375,800250,,
Maine,Some_college_or_associates_degree,,39,43898,862598.1777,,
Maine,Bachelors_degree,Combined_25_to_39_years,39,56454,975310.2798608942,,
Maine,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,51597,887884.2798608942,,
Maine,Bachelors_degree,Business,39,67591,1175776.2798608942,,
Maine,Bachelors_degree,Communications,39,58400,1010338.2798608942,,
Maine,Bachelors_degree,Computers_Mathematics_and_Statistics,39,64153,1113892.2798608942,,
Maine,Bachelors_degree,Education,39,47760,818818.2798608942,,
Maine,Bachelors_degree,Engineering,39,93338,1639222.2798608942,,
Maine,Bachelors_degree,Liberal_Arts_and_History,39,53243,917512.2798608942,,
Maine,Bachelors_degree,Literature_and_Languages,39,46879,802960.2798608942,,
Maine,Bachelors_degree,Multidisciplinary_Studies,39,43917,749644.2798608942,,
Maine,Bachelors_degree,Other,39,62869,1090780.2798608942,,
Maine,Bachelors_degree,Physical_and_Related_Sciences,39,87790,1539358.2798608942,,
Maine,Bachelors_degree,Psychology,39,50610,870118.2798608942,,
Maine,Bachelors_degree,Science_and_Engineering_Related_Fields,39,62387,1082104.2798608942,,
Maine,Bachelors_degree,Social_Sciences,39,56799,981520.2798608942,,
Maine,Bachelors_degree,Visual_and_Performing_Arts,39,38954,660310.2798608942,,
Maryland,Less_than_high_school_graduate,,16,33805,33805,,26.54539037
Maryland,High_school_graduate_includes_equivalency,,18,40888,40888,26.54539037,
Maryland,Some_college_or_associates_degree,,20,50548,37228.225175380314,27.87175386,28.84428311
Maryland,Bachelors_degree,Combined_25_to_39_years,22,72181,35884.11719094817,27.23115705,27.3863766
Maryland,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,67249,30952.11719094817,28.15006826,28.58123299
Maryland,Bachelors_degree,Business,22,78674,42377.11719094817,26.32944534,26.28896636
Maryland,Bachelors_degree,Communications,22,61665,25368.11719094817,29.58316162,30.61875549
Maryland,Bachelors_degree,Computers_Mathematics_and_Statistics,22,85129,48832.11719094817,25.65916302,25.5172777
Maryland,Bachelors_degree,Education,22,60542,24245.11719094817,29.94366918,31.16835671
Maryland,Bachelors_degree,Engineering,22,96416,60119.11719094817,24.81924714,24.59906503
Maryland,Bachelors_degree,Liberal_Arts_and_History,22,62189,25892.11719094817,29.42470698,30.38213618
Maryland,Bachelors_degree,Literature_and_Languages,22,59133,22836.11719094817,30.44120668,31.95362471
Maryland,Bachelors_degree,Multidisciplinary_Studies,22,65970,29673.11719094817,28.43438156,28.96782086
Maryland,Bachelors_degree,Other,22,66214,29917.11719094817,28.37840979,28.89105594
Maryland,Bachelors_degree,Physical_and_Related_Sciences,22,72592,36295.11719094817,27.16512963,27.30358576
Maryland,Bachelors_degree,Psychology,22,60405,24108.11719094817,29.98973244,31.23973371
Maryland,Bachelors_degree,Science_and_Engineering_Related_Fields,22,73074,36777.11719094817,27.08945689,27.20918669
Maryland,Bachelors_degree,Social_Sciences,22,80178,43881.11719094817,26.15659722,26.08650758
Maryland,Bachelors_degree,Visual_and_Performing_Arts,22,51297,15000.11719094817,34.67064274,40.19962367
Maryland,Less_than_high_school_graduate,,39,33805,811320,,
Maryland,High_school_graduate_includes_equivalency,,39,40888,899536,,
Maryland,Some_college_or_associates_degree,,39,50548,997640.2251753804,,
Maryland,Bachelors_degree,Combined_25_to_39_years,39,72181,1262961.1171909482,,
Maryland,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,67249,1174185.1171909482,,
Maryland,Bachelors_degree,Business,39,78674,1379835.1171909482,,
Maryland,Bachelors_degree,Communications,39,61665,1073673.1171909482,,
Maryland,Bachelors_degree,Computers_Mathematics_and_Statistics,39,85129,1496025.1171909482,,
Maryland,Bachelors_degree,Education,39,60542,1053459.1171909482,,
Maryland,Bachelors_degree,Engineering,39,96416,1699191.1171909482,,
Maryland,Bachelors_degree,Liberal_Arts_and_History,39,62189,1083105.1171909482,,
Maryland,Bachelors_degree,Literature_and_Languages,39,59133,1028097.1171909482,,
Maryland,Bachelors_degree,Multidisciplinary_Studies,39,65970,1151163.1171909482,,
Maryland,Bachelors_degree,Other,39,66214,1155555.1171909482,,
Maryland,Bachelors_degree,Physical_and_Related_Sciences,39,72592,1270359.1171909482,,
Maryland,Bachelors_degree,Psychology,39,60405,1050993.1171909482,,
Maryland,Bachelors_degree,Science_and_Engineering_Related_Fields,39,73074,1279035.1171909482,,
Maryland,Bachelors_degree,Social_Sciences,39,80178,1406907.1171909482,,
Maryland,Bachelors_degree,Visual_and_Performing_Arts,39,51297,887049.1171909482,,
Massachusetts,Less_than_high_school_graduate,,16,34472,34472,,25.92594511
Massachusetts,High_school_graduate_includes_equivalency,,18,42196,42196,25.92594511,
Massachusetts,Some_college_or_associates_degree,,20,49021,34885.806434028214,29.4490476,33.43621884
Massachusetts,Bachelors_degree,Combined_25_to_39_years,22,75800,33675.27247721163,27.02392391,27.27629828
Massachusetts,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,76357,34232.27247721163,26.94381587,27.17396234
Massachusetts,Bachelors_degree,Business,22,84761,42636.27247721163,25.95052054,25.95498009
Massachusetts,Bachelors_degree,Communications,22,74744,32619.272477211627,27.18188139,27.47992895
Massachusetts,Bachelors_degree,Computers_Mathematics_and_Statistics,22,100156,58031.27247721163,24.79021874,24.63886693
Massachusetts,Bachelors_degree,Education,22,60697,18572.272477211627,30.49310686,32.39985555
Massachusetts,Bachelors_degree,Engineering,22,98299,56174.27247721163,24.90049239,24.75931283
Massachusetts,Bachelors_degree,Liberal_Arts_and_History,22,64560,22435.272477211627,29.27428634,30.43072471
Massachusetts,Bachelors_degree,Literature_and_Languages,22,64663,22538.272477211627,29.24605768,30.38748954
Massachusetts,Bachelors_degree,Multidisciplinary_Studies,22,77851,35726.27247721163,26.73910711,26.91526371
Massachusetts,Bachelors_degree,Other,22,63067,20942.272477211627,29.70630276,31.10534845
Massachusetts,Bachelors_degree,Physical_and_Related_Sciences,22,69627,27502.272477211627,28.0816876,28.68869992
Massachusetts,Bachelors_degree,Psychology,22,64147,22022.272477211627,29.38944322,30.60816034
Massachusetts,Bachelors_degree,Science_and_Engineering_Related_Fields,22,75402,33277.27247721163,27.08250006,27.35152465
Massachusetts,Bachelors_degree,Social_Sciences,22,81430,39305.27247721163,26.30168933,26.37566212
Massachusetts,Bachelors_degree,Visual_and_Performing_Arts,22,52646,10521.272477211627,34.69851037,41.18265335
Massachusetts,Less_than_high_school_graduate,,39,34472,827328,,
Massachusetts,High_school_graduate_includes_equivalency,,39,42196,928312,,
Massachusetts,Some_college_or_associates_degree,,39,49021,966284.8064340282,,
Massachusetts,Bachelors_degree,Combined_25_to_39_years,39,75800,1322275.2724772117,,
Massachusetts,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,76357,1332301.2724772117,,
Massachusetts,Bachelors_degree,Business,39,84761,1483573.2724772117,,
Massachusetts,Bachelors_degree,Communications,39,74744,1303267.2724772117,,
Massachusetts,Bachelors_degree,Computers_Mathematics_and_Statistics,39,100156,1760683.2724772117,,
Massachusetts,Bachelors_degree,Education,39,60697,1050421.2724772117,,
Massachusetts,Bachelors_degree,Engineering,39,98299,1727257.2724772117,,
Massachusetts,Bachelors_degree,Liberal_Arts_and_History,39,64560,1119955.2724772117,,
Massachusetts,Bachelors_degree,Literature_and_Languages,39,64663,1121809.2724772117,,
Massachusetts,Bachelors_degree,Multidisciplinary_Studies,39,77851,1359193.2724772117,,
Massachusetts,Bachelors_degree,Other,39,63067,1093081.2724772117,,
Massachusetts,Bachelors_degree,Physical_and_Related_Sciences,39,69627,1211161.2724772117,,
Massachusetts,Bachelors_degree,Psychology,39,64147,1112521.2724772117,,
Massachusetts,Bachelors_degree,Science_and_Engineering_Related_Fields,39,75402,1315111.2724772117,,
Massachusetts,Bachelors_degree,Social_Sciences,39,81430,1423615.2724772117,,
Massachusetts,Bachelors_degree,Visual_and_Performing_Arts,39,52646,905503.2724772117,,
Michigan,Less_than_high_school_graduate,,16,30404,30404,,28.13495697
Michigan,High_school_graduate_includes_equivalency,,18,35865,35865,28.13495697,
Michigan,Some_college_or_associates_degree,,20,41762,27337.106269463075,30.97753951,33.60995315
Michigan,Bachelors_degree,Combined_25_to_39_years,22,61430,22537.548508402797,28.13325764,28.13289464
Michigan,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,60900,22007.548508402797,28.25722887,28.2839006
Michigan,Bachelors_degree,Business,22,64319,25426.548508402797,27.52562145,27.40867546
Michigan,Bachelors_degree,Communications,22,55886,16993.548508402797,29.68520726,30.10805911
Michigan,Bachelors_degree,Computers_Mathematics_and_Statistics,22,77405,38512.54851,25.70876048,25.38980384
Michigan,Bachelors_degree,Education,22,49551,10658.548508402797,32.55880563,34.3240137
Michigan,Bachelors_degree,Engineering,22,90211,51318.54851,24.70051083,24.35539785
Michigan,Bachelors_degree,Liberal_Arts_and_History,22,50546,11653.548508402797,31.98780913,33.420983
Michigan,Bachelors_degree,Literature_and_Languages,22,51872,12979.548508402797,31.30913227,32.3920442
Michigan,Bachelors_degree,Multidisciplinary_Studies,22,55332,16439.548508402797,29.87822735,30.36726006
Michigan,Bachelors_degree,Other,22,55083,16190.548508402797,29.96780467,30.48862793
Michigan,Bachelors_degree,Physical_and_Related_Sciences,22,61545,22652.548508402797,28.10691537,28.10095216
Michigan,Bachelors_degree,Psychology,22,50123,11230.548508402797,32.22351293,33.7894832
Michigan,Bachelors_degree,Science_and_Engineering_Related_Fields,22,65596,26703.548508402797,27.28882847,27.1334113
Michigan,Bachelors_degree,Social_Sciences,22,61711,22818.548508402797,28.06923217,28.05534518
Michigan,Bachelors_degree,Visual_and_Performing_Arts,22,44026,5133.548508402797,37.2469866,43.34437587
Michigan,Less_than_high_school_graduate,,39,30404,729696,,
Michigan,High_school_graduate_includes_equivalency,,39,35865,789030,,
Michigan,Some_college_or_associates_degree,,39,41762,820815.1062694631,,
Michigan,Bachelors_degree,Combined_25_to_39_years,39,61430,1066847.548508403,,
Michigan,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,60900,1057307.548508403,,
Michigan,Bachelors_degree,Business,39,64319,1118849.548508403,,
Michigan,Bachelors_degree,Communications,39,55886,967055.5485084028,,
Michigan,Bachelors_degree,Computers_Mathematics_and_Statistics,39,77405,1354397.548508403,,
Michigan,Bachelors_degree,Education,39,49551,853025.5485084028,,
Michigan,Bachelors_degree,Engineering,39,90211,1584905.548508403,,
Michigan,Bachelors_degree,Liberal_Arts_and_History,39,50546,870935.5485084028,,
Michigan,Bachelors_degree,Literature_and_Languages,39,51872,894803.5485084028,,
Michigan,Bachelors_degree,Multidisciplinary_Studies,39,55332,957083.5485084028,,
Michigan,Bachelors_degree,Other,39,55083,952601.5485084028,,
Michigan,Bachelors_degree,Physical_and_Related_Sciences,39,61545,1068917.548508403,,
Michigan,Bachelors_degree,Psychology,39,50123,863321.5485084028,,
Michigan,Bachelors_degree,Science_and_Engineering_Related_Fields,39,65596,1141835.548508403,,
Michigan,Bachelors_degree,Social_Sciences,39,61711,1071905.548508403,,
Michigan,Bachelors_degree,Visual_and_Performing_Arts,39,44026,753575.5485084028,,
Minnesota,Less_than_high_school_graduate,,16,33274,33274,,26.89855719
Minnesota,High_school_graduate_includes_equivalency,,18,39997,39997,26.89855719,
Minnesota,Some_college_or_associates_degree,,20,49014,34489.8232,28.37866435,29.4822199
Minnesota,Bachelors_degree,Combined_25_to_39_years,22,65715,21390.88360042875,28.52036363,28.94432368
Minnesota,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,65498,21173.88360042875,28.57100659,29.01192567
Minnesota,Bachelors_degree,Business,22,74693,30368.88360042875,26.89024642,26.88863605
Minnesota,Bachelors_degree,Communications,22,61440,17115.88360042875,29.66179494,30.52814981
Minnesota,Bachelors_degree,Computers_Mathematics_and_Statistics,22,79535,35210.88360042875,26.27373201,26.16748739
Minnesota,Bachelors_degree,Education,22,51250,6925.883600428751,34.57188008,39.15623535
Minnesota,Bachelors_degree,Engineering,22,90099,45774.88360042875,25.29332365,25.07792336
Minnesota,Bachelors_degree,Liberal_Arts_and_History,22,53142,8817.883600428751,33.27945019,36.54295294
Minnesota,Bachelors_degree,Literature_and_Languages,22,54930,10605.883600428751,32.26561306,34.68192034
Minnesota,Bachelors_degree,Multidisciplinary_Studies,22,55623,11298.883600428751,31.91628782,34.07513864
Minnesota,Bachelors_degree,Other,22,59109,14784.883600428751,30.44331784,31.69025306
Minnesota,Bachelors_degree,Physical_and_Related_Sciences,22,69498,25173.88360042875,27.73498555,27.92559969
Minnesota,Bachelors_degree,Psychology,22,58206,13881.883600428751,30.78534078,32.22039192
Minnesota,Bachelors_degree,Science_and_Engineering_Related_Fields,22,69402,25077.88360042875,27.75288188,27.94821005
Minnesota,Bachelors_degree,Social_Sciences,22,67990,23665.88360042875,28.02754109,28.29868597
Minnesota,Bachelors_degree,Visual_and_Performing_Arts,22,50376,6051.883600428751,35.26547283,40.68514466
Minnesota,Less_than_high_school_graduate,,39,33274,798576,,
Minnesota,High_school_graduate_includes_equivalency,,39,39997,879934,,
Minnesota,Some_college_or_associates_degree,,39,49014,965755.8231951187,,
Minnesota,Bachelors_degree,Combined_25_to_39_years,39,65715,1138545.8836004287,,
Minnesota,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,65498,1134639.8836004287,,
Minnesota,Bachelors_degree,Business,39,74693,1300149.8836004287,,
Minnesota,Bachelors_degree,Communications,39,61440,1061595.8836004287,,
Minnesota,Bachelors_degree,Computers_Mathematics_and_Statistics,39,79535,1387305.8836004287,,
Minnesota,Bachelors_degree,Education,39,51250,878175.8836004287,,
Minnesota,Bachelors_degree,Engineering,39,90099,1577457.8836004287,,
Minnesota,Bachelors_degree,Liberal_Arts_and_History,39,53142,912231.8836004287,,
Minnesota,Bachelors_degree,Literature_and_Languages,39,54930,944415.8836004287,,
Minnesota,Bachelors_degree,Multidisciplinary_Studies,39,55623,956889.8836004287,,
Minnesota,Bachelors_degree,Other,39,59109,1019637.8836004287,,
Minnesota,Bachelors_degree,Physical_and_Related_Sciences,39,69498,1206639.8836004287,,
Minnesota,Bachelors_degree,Psychology,39,58206,1003383.8836004287,,
Minnesota,Bachelors_degree,Science_and_Engineering_Related_Fields,39,69402,1204911.8836004287,,
Minnesota,Bachelors_degree,Social_Sciences,39,67990,1179495.8836004287,,
Minnesota,Bachelors_degree,Visual_and_Performing_Arts,39,50376,862443.8836004287,,
Mississippi,Less_than_high_school_graduate,,16,26775,26775,,25.90422348
Mississippi,High_school_graduate_includes_equivalency,,18,32789,32789,25.90422348,
Mississippi,Some_college_or_associates_degree,,20,37485,26723.26713583153,30.00483033,35.25633153
Mississippi,Bachelors_degree,Combined_25_to_39_years,22,49578,16647.828067940412,29.48924141,30.77343332
Mississippi,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,50823,17892.828067940412,29.04974102,30.09871198
Mississippi,Bachelors_degree,Business,22,54331,21400.828067940412,28.02497358,28.61703518
Mississippi,Bachelors_degree,Communications,22,44106,11175.828067940412,32.16959044,35.49908738
Mississippi,Bachelors_degree,Computers_Mathematics_and_Statistics,22,55202,22271.828067940412,27.8097292,28.32102672
Mississippi,Bachelors_degree,Education,22,41658,8727.828067940412,34.00679782,39.50109053
Mississippi,Bachelors_degree,Engineering,22,69648,36717.82806794041,25.51520005,25.45172609
Mississippi,Bachelors_degree,Liberal_Arts_and_History,22,42894,9963.828067940412,33.00944053,37.23811697
Mississippi,Bachelors_degree,Literature_and_Languages,22,38605,5674.828067940412,37.3634972,49.21289063
Mississippi,Bachelors_degree,Multidisciplinary_Studies,22,52336,19405.828067940412,28.57326286,29.39444272
Mississippi,Bachelors_degree,Other,22,46185,13254.828067940412,30.97321854,33.2488931
Mississippi,Bachelors_degree,Physical_and_Related_Sciences,22,31079,-1851.171932,65.97680575,-74.95682569
Mississippi,Bachelors_degree,Psychology,22,47792,14861.828067940412,30.21064719,31.93689075
Mississippi,Bachelors_degree,Science_and_Engineering_Related_Fields,22,58068,25137.828067940412,27.18605349,27.49100724
Mississippi,Bachelors_degree,Social_Sciences,22,60263,27332.828067940412,26.78058325,26.97241654
Mississippi,Bachelors_degree,Visual_and_Performing_Arts,22,38602,5671.828067940412,37.36764792,49.22745087
Mississippi,Less_than_high_school_graduate,,39,26775,642600,,
Mississippi,High_school_graduate_includes_equivalency,,39,32789,721358,,
Mississippi,Some_college_or_associates_degree,,39,37485,738938.2671358315,,
Mississippi,Bachelors_degree,Combined_25_to_39_years,39,49578,859473.8280679404,,
Mississippi,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,39,50823,881883.8280679404,,
Mississippi,Bachelors_degree,Business,39,54331,945027.8280679404,,
Mississippi,Bachelors_degree,Communications,39,44106,760977.8280679404,,
Mississippi,Bachelors_degree,Computers_Mathematics_and_Statistics,39,55202,960705.8280679404,,
Mississippi,Bachelors_degree,Education,39,41658,716913.8280679404,,
Mississippi,Bachelors_degree,Engineering,39,69648,1220733.8280679404,,
Mississippi,Bachelors_degree,Liberal_Arts_and_History,39,42894,739161.8280679404,,
Mississippi,Bachelors_degree,Literature_and_Languages,39,38605,661959.8280679404,,
Mississippi,Bachelors_degree,Multidisciplinary_Studies,39,52336,909117.8280679404,,
Mississippi,Bachelors_degree,Other,39,46185,798399.8280679404,,
Mississippi,Bachelors_degree,Physical_and_Related_Sciences,39,31079,526491.8280679404,,
Mississippi,Bachelors_degree,Psychology,39,47792,827325.8280679404,,
Mississippi,Bachelors_degree,Science_and_Engineering_Related_Fields,39,58068,1012293.8280679404,,
Mississippi,Bachelors_degree,Social_Sciences,39,60263,1051803.8280679404,,
Mississippi,Bachelors_degree,Visual_and_Performing_Arts,39,38602,661905.8280679404,,
Missouri,Less_than_high_school_graduate,,16,28414,28414,,24.89497083
Missouri,High_school_graduate_includes_equivalency,,18,35612,35612,24.89497083,
Missouri,Some_college_or_associates_degree,,20,41874,27835.040683032326,28.48699549,32.6159309
Missouri,Bachelors_degree,Combined_25_to_39_years,22,57306,21883.20565479911,28.12677538,29.19907783
Missouri,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,22,54892,19469.20565479911,28.77652369,30.22566361
Missouri,Bachelors_degree,Business,22,64798,29375.20565479911,26.65926765,27.09438753
Missouri,Bachelors_degree,Communications,22,58575,23152.20565479911,27.826922,28.74597371
Missouri,Bachelors_degree,Computers_Mathematics_and_Statistics,22,68872,33449.20565479911,26.08939627,26.34788919
Missouri,Bachelors_degree,Education,22,45143,9720.205654799109,33.30837434,39.66234334
Missouri,Bachelors_degree,Engineering,22,87539,52116.20565479911,24.48256735,24.42540093
Missouri,Bachelors_degree,Liberal_Arts_and_History,22,46558,11135.205654799109,32.34847852,37.24984418
