state,education,degree,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39,age_range,sex
Illinois,Bachelors_degree,Communications,63547,3473,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1305948.367,28538.63272,1108837.633,25_to_39_years,
Illinois,Bachelors_degree,Computers_Mathematics_and_Statistics,84254,4333,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1720088.367,49245.63272,1481563.633,25_to_39_years,
Illinois,Bachelors_degree,Education,55945,2130,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1153908.367,20936.63272,972001.6327,25_to_39_years,
Illinois,Bachelors_degree,Engineering,90621,4123,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1847428.367,55612.63272,1596169.633,25_to_39_years,
Illinois,Bachelors_degree,Liberal_Arts_and_History,61603,4215,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1267068.367,26594.63272,1073845.633,25_to_39_years,
Illinois,Bachelors_degree,Literature_and_Languages,55834,5175,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1151688.367,20825.63272,970003.6327,25_to_39_years,
Illinois,Bachelors_degree,Multidisciplinary_Studies,62458,6849,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1284168.367,27449.63272,1089235.633,25_to_39_years,
Illinois,Bachelors_degree,Other,61619,1657,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1267388.367,26610.63272,1074133.633,25_to_39_years,
Illinois,Bachelors_degree,Physical_and_Related_Sciences,65166,3995,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1338328.367,30157.63272,1137979.633,25_to_39_years,
Illinois,Bachelors_degree,Psychology,57901,5964,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1193028.367,22892.63272,1007209.633,25_to_39_years,
Illinois,Bachelors_degree,Science_and_Engineering_Related_Fields,66607,1950,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1367148.367,31598.63272,1163917.633,25_to_39_years,
Illinois,Bachelors_degree,Social_Sciences,71816,4689,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1471328.367,36807.63272,1257679.633,25_to_39_years,
Illinois,Bachelors_degree,Visual_and_Performing_Arts,49499,4122,IL,58.70588235,6720.409091,19.6779661,5023.929825,6720.409091,26881.63636,291.736394,35008.36728,22,-1024988.367,14490.63272,855973.6327,25_to_39_years,
Indiana,Less_than_high_school_graduate,,32019,746,IN,54.49056604,6719.843137,69,7986,0,0,0,0,16,-448266,32019,768456,,total
Indiana,High_school_graduate_includes_equivalency,,38553,630,IN,54.49056604,6719.843137,69,7986,0,0,0,0,18,-616848,38553,848166,,total
Indiana,Some_college_or_associates_degree,,44403,656,IN,54.49056604,6719.843137,69,7986,7986,15972,173.3381712,20800.58054,20,-820054.5805,23602.41946,867259.4195,,total
Indiana,Bachelors_degree,Combined_25_to_39_years,55574,1435,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1146485.419,20568.58092,965326.5809,25_to_39_years,
Indiana,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,58560,5513,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1206205.419,23554.58092,1019074.581,25_to_39_years,
Indiana,Bachelors_degree,Business,66513,2375,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1365265.419,31507.58092,1162228.581,25_to_39_years,
Indiana,Bachelors_degree,Communications,52590,6237,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1086805.419,17584.58092,911614.5809,25_to_39_years,
Indiana,Bachelors_degree,Computers_Mathematics_and_Statistics,68874,4220,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1412485.419,33868.58092,1204726.581,25_to_39_years,
Indiana,Bachelors_degree,Education,47086,967,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-976725.4191,12080.58092,812542.5809,25_to_39_years,
Indiana,Bachelors_degree,Engineering,83197,3294,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1698945.419,48191.58092,1462540.581,25_to_39_years,
Indiana,Bachelors_degree,Liberal_Arts_and_History,47718,4743,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-989365.4191,12712.58092,823918.5809,25_to_39_years,
Indiana,Bachelors_degree,Literature_and_Languages,42324,5818,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-881485.4191,7318.58092,726826.5809,25_to_39_years,
Indiana,Bachelors_degree,Multidisciplinary_Studies,51798,11599,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1070965.419,16792.58092,897358.5809,25_to_39_years,
Indiana,Bachelors_degree,Other,51481,1603,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1064625.419,16475.58092,891652.5809,25_to_39_years,
Indiana,Bachelors_degree,Physical_and_Related_Sciences,61168,4637,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1258365.419,26162.58092,1066018.581,25_to_39_years,
Indiana,Bachelors_degree,Psychology,50682,2938,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1048645.419,15676.58092,877270.5809,25_to_39_years,
Indiana,Bachelors_degree,Science_and_Engineering_Related_Fields,63279,2433,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1300585.419,28273.58092,1104016.581,25_to_39_years,
Indiana,Bachelors_degree,Social_Sciences,50487,4350,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-1044745.419,15481.58092,873760.5809,25_to_39_years,
Indiana,Bachelors_degree,Visual_and_Performing_Arts,43216,3021,IN,54.49056604,6719.843137,69,7986,6719.843137,26879.37255,291.7118257,35005.41908,22,-899325.4191,8210.58092,742882.5809,25_to_39_years,
Iowa,Less_than_high_school_graduate,,32968,2066,IA,67.32352941,7812.363636,61.2,6033.114286,0,0,0,0,16,-461552,32968,791232,,total
Iowa,High_school_graduate_includes_equivalency,,39439,863,IA,67.32352941,7812.363636,61.2,6033.114286,0,0,0,0,18,-631024,39439,867658,,total
Iowa,Some_college_or_associates_degree,,45837,899,IA,67.32352941,7812.363636,61.2,6033.114286,6033.114286,12066.22857,130.9502876,15714.03451,20,-840780.0345,30122.96549,901025.9655,,total
Iowa,Bachelors_degree,Combined_25_to_39_years,57861,1850,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1197916.644,17164.35612,1000801.356,25_to_39_years,
Iowa,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,56998,4496,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1180656.644,16301.35612,985267.3561,25_to_39_years,
Iowa,Bachelors_degree,Business,69840,3735,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1437496.644,29143.35612,1216423.356,25_to_39_years,
Iowa,Bachelors_degree,Communications,50004,4110,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1040776.644,9307.356119,859375.3561,25_to_39_years,
Iowa,Bachelors_degree,Computers_Mathematics_and_Statistics,63927,16305,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1319236.644,23230.35612,1109989.356,25_to_39_years,
Iowa,Bachelors_degree,Education,50126,2021,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1043216.644,9429.356119,861571.3561,25_to_39_years,
Iowa,Bachelors_degree,Engineering,80929,3115,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1659276.644,40232.35612,1416025.356,25_to_39_years,
Iowa,Bachelors_degree,Liberal_Arts_and_History,50498,7920,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1050656.644,9801.356119,868267.3561,25_to_39_years,
Iowa,Bachelors_degree,Literature_and_Languages,44113,4368,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-922956.6439,3416.356119,753337.3561,25_to_39_years,
Iowa,Bachelors_degree,Multidisciplinary_Studies,50161,18457,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1043916.644,9464.356119,862201.3561,25_to_39_years,
Iowa,Bachelors_degree,Other,52522,3274,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1091136.644,11825.35612,904699.3561,25_to_39_years,
Iowa,Bachelors_degree,Physical_and_Related_Sciences,50347,10596,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1047636.644,9650.356119,865549.3561,25_to_39_years,
Iowa,Bachelors_degree,Psychology,51775,3208,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1076196.644,11078.35612,891253.3561,25_to_39_years,
Iowa,Bachelors_degree,Science_and_Engineering_Related_Fields,62547,3169,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1291636.644,21850.35612,1085149.356,25_to_39_years,
Iowa,Bachelors_degree,Social_Sciences,57877,8887,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-1198236.644,17180.35612,1001089.356,25_to_39_years,
Iowa,Bachelors_degree,Visual_and_Performing_Arts,46087,6131,IA,67.32352941,7812.363636,61.2,6033.114286,7812.363636,31249.45455,339.138699,40696.64388,22,-962436.6439,5390.356119,788869.3561,25_to_39_years,
Kansas,Less_than_high_school_graduate,,32838,1788,KS,66.32258065,6435.333333,39.27586207,5274.517241,0,0,0,0,16,-459732,32838,788112,,total
Kansas,High_school_graduate_includes_equivalency,,36659,834,KS,66.32258065,6435.333333,39.27586207,5274.517241,0,0,0,0,18,-586544,36659,806498,,total
Kansas,Some_college_or_associates_degree,,42026,612,KS,66.32258065,6435.333333,39.27586207,5274.517241,5274.517241,10549.03448,114.4847448,13738.16938,20,-770206.1694,28287.83062,826781.8306,,total
Kansas,Bachelors_degree,Combined_25_to_39_years,58345,1511,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1200423.333,24821.66684,1016686.667,25_to_39_years,
Kansas,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,55368,6322,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1140883.333,21844.66684,963100.6668,25_to_39_years,
Kansas,Bachelors_degree,Business,63845,2173,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1310423.333,30321.66684,1115686.667,25_to_39_years,
Kansas,Bachelors_degree,Communications,52878,7780,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1091083.333,19354.66684,918280.6668,25_to_39_years,
Kansas,Bachelors_degree,Computers_Mathematics_and_Statistics,76914,8457,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1571803.333,43390.66684,1350928.667,25_to_39_years,
Kansas,Bachelors_degree,Education,50387,1502,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1041263.333,16863.66684,873442.6668,25_to_39_years,
Kansas,Bachelors_degree,Engineering,84264,7550,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1718803.333,50740.66684,1483228.667,25_to_39_years,
Kansas,Bachelors_degree,Liberal_Arts_and_History,50444,6439,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1042403.333,16920.66684,874468.6668,25_to_39_years,
Kansas,Bachelors_degree,Literature_and_Languages,40478,5575,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-843083.3332,6954.666843,695080.6668,25_to_39_years,
Kansas,Bachelors_degree,Multidisciplinary_Studies,49167,24410,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1016863.333,15643.66684,851482.6668,25_to_39_years,
Kansas,Bachelors_degree,Other,52744,2517,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1088403.333,19220.66684,915868.6668,25_to_39_years,
Kansas,Bachelors_degree,Physical_and_Related_Sciences,63001,12944,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1293543.333,29477.66684,1100494.667,25_to_39_years,
Kansas,Bachelors_degree,Psychology,49307,5548,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1019663.333,15783.66684,854002.6668,25_to_39_years,
Kansas,Bachelors_degree,Science_and_Engineering_Related_Fields,61241,2622,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1258343.333,27717.66684,1068814.667,25_to_39_years,
Kansas,Bachelors_degree,Social_Sciences,63670,11116,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-1306923.333,30146.66684,1112536.667,25_to_39_years,
Kansas,Bachelors_degree,Visual_and_Performing_Arts,48100,7462,KS,66.32258065,6435.333333,39.27586207,5274.517241,6435.333333,25741.33333,279.3611096,33523.33316,22,-995523.3332,14576.66684,832276.6668,25_to_39_years,
Kentucky,Less_than_high_school_graduate,,27314,1182,KY,57.58823529,6866.8125,29.68181818,5273.761905,0,0,0,0,16,-382396,27314,655536,,total
Kentucky,High_school_graduate_includes_equivalency,,35301,680,KY,57.58823529,6866.8125,29.68181818,5273.761905,0,0,0,0,18,-564816,35301,776622,,total
Kentucky,Some_college_or_associates_degree,,40667,587,KY,57.58823529,6866.8125,29.68181818,5273.761905,5273.761905,10547.52381,114.4683501,13736.20201,20,-745742.202,26930.79799,799603.798,,total
Kentucky,Bachelors_degree,Combined_25_to_39_years,53559,1084,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-1106951.021,17787.9791,928290.9791,25_to_39_years,
Kentucky,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,57727,4553,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-1190311.021,21955.9791,1003314.979,25_to_39_years,
Kentucky,Bachelors_degree,Business,58864,4300,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-1213051.021,23092.9791,1023780.979,25_to_39_years,
Kentucky,Bachelors_degree,Communications,50596,5501,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-1047691.021,14824.9791,874956.9791,25_to_39_years,
Kentucky,Bachelors_degree,Computers_Mathematics_and_Statistics,66263,5601,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-1361031.021,30491.9791,1156962.979,25_to_39_years,
Kentucky,Bachelors_degree,Education,44486,1534,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-925491.0209,8714.9791,764976.9791,25_to_39_years,
Kentucky,Bachelors_degree,Engineering,91290,5743,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-1861571.021,55518.9791,1607448.979,25_to_39_years,
Kentucky,Bachelors_degree,Liberal_Arts_and_History,44737,5148,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-930511.0209,8965.9791,769494.9791,25_to_39_years,
Kentucky,Bachelors_degree,Literature_and_Languages,46271,3586,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-961191.0209,10499.9791,797106.9791,25_to_39_years,
Kentucky,Bachelors_degree,Multidisciplinary_Studies,36189,10550,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-759551.0209,417.9791003,615630.9791,25_to_39_years,
Kentucky,Bachelors_degree,Other,48028,3592,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-996331.0209,12256.9791,828732.9791,25_to_39_years,
Kentucky,Bachelors_degree,Physical_and_Related_Sciences,54381,8041,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-1123391.021,18609.9791,943086.9791,25_to_39_years,
Kentucky,Bachelors_degree,Psychology,45554,4984,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-946851.0209,9782.9791,784200.9791,25_to_39_years,
Kentucky,Bachelors_degree,Science_and_Engineering_Related_Fields,64320,3442,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-1322171.021,28548.9791,1121988.979,25_to_39_years,
Kentucky,Bachelors_degree,Social_Sciences,50630,3400,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-1048371.021,14858.9791,875568.9791,25_to_39_years,
Kentucky,Bachelors_degree,Visual_and_Performing_Arts,40920,2822,KY,57.58823529,6866.8125,29.68181818,5273.761905,6866.8125,27467.25,298.0918408,35771.0209,22,-854171.0209,5148.9791,700788.9791,25_to_39_years,
Louisiana,Less_than_high_school_graduate,,25977,890,LA,52.92592593,6089.384615,56.82142857,6503.851852,0,0,0,0,16,-363678,25977,623448,,total
Louisiana,High_school_graduate_includes_equivalency,,33568,1577,LA,52.92592593,6089.384615,56.82142857,6503.851852,0,0,0,0,18,-537088,33568,738496,,total
Louisiana,Some_college_or_associates_degree,,40916,730,LA,52.92592593,6089.384615,56.82142857,6503.851852,6503.851852,13007.7037,141.1677668,16940.13201,20,-753428.132,23975.86799,801379.868,,total
Louisiana,Bachelors_degree,Combined_25_to_39_years,54348,1308,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-1118681.196,22626.80413,946542.8041,25_to_39_years,
Louisiana,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,64475,7344,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-1321221.196,32753.80413,1128828.804,25_to_39_years,
Louisiana,Bachelors_degree,Business,58232,7137,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-1196361.196,26510.80413,1016454.804,25_to_39_years,
Louisiana,Bachelors_degree,Communications,48154,5585,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-994801.1959,16432.80413,835050.8041,25_to_39_years,
Louisiana,Bachelors_degree,Computers_Mathematics_and_Statistics,54804,16545,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-1127801.196,23082.80413,954750.8041,25_to_39_years,
Louisiana,Bachelors_degree,Education,47117,1978,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-974061.1959,15395.80413,816384.8041,25_to_39_years,
Louisiana,Bachelors_degree,Engineering,88923,10014,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-1810181.196,57201.80413,1568892.804,25_to_39_years,
Louisiana,Bachelors_degree,Liberal_Arts_and_History,50140,6087,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-1034521.196,18418.80413,870798.8041,25_to_39_years,
Louisiana,Bachelors_degree,Literature_and_Languages,46222,4248,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-956161.1959,14500.80413,800274.8041,25_to_39_years,
Louisiana,Bachelors_degree,Multidisciplinary_Studies,42809,11825,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-887901.1959,11087.80413,738840.8041,25_to_39_years,
Louisiana,Bachelors_degree,Other,51933,2970,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-1070381.196,20211.80413,903072.8041,25_to_39_years,
Louisiana,Bachelors_degree,Physical_and_Related_Sciences,55883,10163,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-1149381.196,24161.80413,974172.8041,25_to_39_years,
Louisiana,Bachelors_degree,Psychology,46021,4860,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-952141.1959,14299.80413,796656.8041,25_to_39_years,
Louisiana,Bachelors_degree,Science_and_Engineering_Related_Fields,60657,3551,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-1244861.196,28935.80413,1060104.804,25_to_39_years,
Louisiana,Bachelors_degree,Social_Sciences,65249,8125,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-1336701.196,33527.80413,1142760.804,25_to_39_years,
Louisiana,Bachelors_degree,Visual_and_Performing_Arts,36338,12339,LA,52.92592593,6089.384615,56.82142857,6503.851852,6089.384615,24357.53846,264.343299,31721.19587,22,-758481.1959,4616.804126,622362.8041,25_to_39_years,
Maine,Less_than_high_school_graduate,,31011,1816,ME,57.73684211,7844.052632,32.44444444,5897.888889,0,0,0,0,16,-434154,31011,744264,,total
Maine,High_school_graduate_includes_equivalency,,36375,1080,ME,57.73684211,7844.052632,32.44444444,5897.888889,0,0,0,0,18,-582000,36375,800250,,total
Maine,Some_college_or_associates_degree,,43898,1709,ME,57.73684211,7844.052632,32.44444444,5897.888889,5897.888889,11795.77778,128.0151858,15361.82229,20,-805525.8223,28536.17771,862598.1777,,total
Maine,Bachelors_degree,Combined_25_to_39_years,56454,2138,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1169941.72,15592.27986,975310.2799,25_to_39_years,
Maine,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,51597,8787,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1072801.72,10735.27986,887884.2799,25_to_39_years,
Maine,Bachelors_degree,Business,67591,4788,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1392681.72,26729.27986,1175776.28,25_to_39_years,
Maine,Bachelors_degree,Communications,58400,15772,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1208861.72,17538.27986,1010338.28,25_to_39_years,
Maine,Bachelors_degree,Computers_Mathematics_and_Statistics,64153,27139,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1323921.72,23291.27986,1113892.28,25_to_39_years,
Maine,Bachelors_degree,Education,47760,5652,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-996061.7201,6898.279861,818818.2799,25_to_39_years,
Maine,Bachelors_degree,Engineering,93338,7160,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1907621.72,52476.27986,1639222.28,25_to_39_years,
Maine,Bachelors_degree,Liberal_Arts_and_History,53243,10456,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1105721.72,12381.27986,917512.2799,25_to_39_years,
Maine,Bachelors_degree,Literature_and_Languages,46879,6750,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-978441.7201,6017.279861,802960.2799,25_to_39_years,
Maine,Bachelors_degree,Multidisciplinary_Studies,43917,14591,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-919201.7201,3055.279861,749644.2799,25_to_39_years,
Maine,Bachelors_degree,Other,62869,11130,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1298241.72,22007.27986,1090780.28,25_to_39_years,
Maine,Bachelors_degree,Physical_and_Related_Sciences,87790,34430,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1796661.72,46928.27986,1539358.28,25_to_39_years,
Maine,Bachelors_degree,Psychology,50610,5464,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1053061.72,9748.279861,870118.2799,25_to_39_years,
Maine,Bachelors_degree,Science_and_Engineering_Related_Fields,62387,6077,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1288601.72,21525.27986,1082104.28,25_to_39_years,
Maine,Bachelors_degree,Social_Sciences,56799,4073,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-1176841.72,15937.27986,981520.2799,25_to_39_years,
Maine,Bachelors_degree,Visual_and_Performing_Arts,38954,8118,ME,57.73684211,7844.052632,32.44444444,5897.888889,7844.052632,31376.21053,340.5143345,40861.72014,22,-819941.7201,-1907.720139,660310.2799,25_to_39_years,
Maryland,Less_than_high_school_graduate,,33805,1890,MD,40.76666667,6967.76,21.77777778,5113.882353,0,0,0,0,16,-473270,33805,811320,,total
Maryland,High_school_graduate_includes_equivalency,,40888,673,MD,40.76666667,6967.76,21.77777778,5113.882353,0,0,0,0,18,-654208,40888,899536,,total
Maryland,Some_college_or_associates_degree,,50548,879,MD,40.76666667,6967.76,21.77777778,5113.882353,5113.882353,10227.76471,110.9981235,13319.77482,20,-923183.7748,37228.22518,997640.2252,,total
Maryland,Bachelors_degree,Combined_25_to_39_years,72181,1224,MD,40.76666667,6967.76,21.77777778,5113.882353,6967.76,27871.04,302.4740234,36296.88281,22,-1479916.883,35884.11719,1262961.117,25_to_39_years,
