,degree_age_range,state,degree,age_range,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,<2_year_pct_students_loans_avg,<2_year_avg_student_loans_avg,education,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39
112,25_to_39_years_Liberal_Arts_and_History,Arkansas,Liberal_Arts_and_History,25_to_39_years,42657,6293,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-886599.7368,9197.263242004461,734366.2632420044
113,25_to_39_years_Visual_and_Performing_Arts,Arkansas,Visual_and_Performing_Arts,25_to_39_years,43675,6740,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-906959.7368,10215.263242004461,752690.2632420044
114,25_to_39_years_Communications,Arkansas,Communications,25_to_39_years,45923,2843,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-951919.7368,12463.263242004461,793154.2632420044
115,25_to_39_years_Other,Arkansas,Other,25_to_39_years,45047,2636,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-934399.7368,11587.263242004461,777386.2632420044
133,25_to_39_years_25_to_39_years,California,Combined_25_to_39_years,25_to_39_years,76005,652,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1556394.471,39710.529236805975,1331795.529236806
134,25_to_39_years_Computers_Mathematics_and_Statistics,California,Computers_Mathematics_and_Statistics,25_to_39_years,106581,3074,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-2167914.471,70286.52923680597,1882163.529236806
135,25_to_39_years_Biological_Agricultural_and_Environmental_Sciences,California,Biological_Agricultural_and_Environmental_Sciences,25_to_39_years,74495,1749,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1526194.471,38200.529236805975,1304615.529236806
136,25_to_39_years_Physical_and_Related_Sciences,California,Physical_and_Related_Sciences,25_to_39_years,80828,5352,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1652854.471,44533.529236805975,1418609.529236806
137,25_to_39_years_Psychology,California,Psychology,25_to_39_years,63246,1776,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1301214.471,26951.529236805975,1102133.529236806
138,25_to_39_years_Social_Sciences,California,Social_Sciences,25_to_39_years,75405,1999,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1544394.471,39110.529236805975,1320995.529236806
139,25_to_39_years_Engineering,California,Engineering,25_to_39_years,116465,3760,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-2365594.471,80170.52923680597,2060075.529236806
140,25_to_39_years_Multidisciplinary_Studies,California,Multidisciplinary_Studies,25_to_39_years,74142,4052,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1519134.471,37847.529236805975,1298261.529236806
141,25_to_39_years_Science_and_Engineering_Related_Fields,California,Science_and_Engineering_Related_Fields,25_to_39_years,80368,1890,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1643654.471,44073.529236805975,1410329.529236806
142,25_to_39_years_Business,California,Business,25_to_39_years,78489,2271,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1606074.471,42194.529236805975,1376507.529236806
143,25_to_39_years_Education,California,Education,25_to_39_years,55837,2839,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1153034.471,19542.529236805975,968771.5292
144,25_to_39_years_Literature_and_Languages,California,Literature_and_Languages,25_to_39_years,63706,2175,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1310414.471,27411.529236805975,1110413.529236806
145,25_to_39_years_Liberal_Arts_and_History,California,Liberal_Arts_and_History,25_to_39_years,63722,1947,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1310734.471,27427.529236805975,1110701.529236806
146,25_to_39_years_Visual_and_Performing_Arts,California,Visual_and_Performing_Arts,25_to_39_years,58721,3211,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1210714.471,22426.529236805975,1020683.529236806
147,25_to_39_years_Communications,California,Communications,25_to_39_years,70378,2530,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1443854.471,34083.529236805975,1230509.529236806
148,25_to_39_years_Other,California,Other,25_to_39_years,60909,1119,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1254474.471,24614.529236805975,1060067.529236806
166,25_to_39_years_25_to_39_years,Colorado,Combined_25_to_39_years,25_to_39_years,67009,1019,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,64.72222222222223,6554.6875,Bachelors_degree,6707.46875,26829.875,291.17464718949293,34940.95766273915,22,-1375120.958,32068.04233726085,1171221.042337261
167,25_to_39_years_Computers_Mathematics_and_Statistics,Colorado,Computers_Mathematics_and_Statistics,25_to_39_years,90114,9397,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,64.72222222222223,6554.6875,Bachelors_degree,6707.46875,26829.875,291.17464718949293,34940.95766273915,22,-1837220.958,55173.04233726085,1587111.042337261
168,25_to_39_years_Biological_Agricultural_and_Environmental_Sciences,Colorado,Biological_Agricultural_and_Environmental_Sciences,25_to_39_years,59924,2755,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,64.72222222222223,6554.6875,Bachelors_degree,6707.46875,26829.875,291.17464718949293,34940.95766273915,22,-1233420.958,24983.04233726085,1043691.0423372609
169,25_to_39_years_Physical_and_Related_Sciences,Colorado,Physical_and_Related_Sciences,25_to_39_years,67253,5175,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,64.72222222222223,6554.6875,Bachelors_degree,6707.46875,26829.875,291.17464718949293,34940.95766273915,22,-1380000.958,32312.04233726085,1175613.042337261
170,25_to_39_years_Psychology,Colorado,Psychology,25_to_39_years,54295,2802,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,64.72222222222223,6554.6875,Bachelors_degree,6707.46875,26829.875,291.17464718949293,34940.95766273915,22,-1120840.958,19354.04233726085,942369.0423372609
